uidf,trial,age,usex,session,block,tid,chosen,rt,correct,target_color,target_sex,stim_i,im_color,im_id,im_sex,im_type,correctResponse,is_target
13,89,18,f,1,1,1290,8,534,1,b,m,7,y,i045qa-mn.jpg,m,fs,,0
13,89,18,f,1,1,1290,8,534,1,b,m,8,b,0935,m,t,8,1
13,90,18,f,1,1,1291,1,321,1,b,m,0,y,0055,m,fs,,0
13,90,18,f,1,1,1291,1,321,1,b,m,1,b,i269ua-mn.jpg,m,t,1,1
13,90,18,f,1,1,1291,1,321,1,b,m,2,y,0008,m,fs,,0
13,90,18,f,1,1,1291,1,321,1,b,m,3,b,0347,f,fc,,0
13,90,18,f,1,1,1291,1,321,1,b,m,4,y,0750,m,fs,,0
13,90,18,f,1,1,1291,1,321,1,b,m,5,b,i413xa-fn.jpg,f,fc,,0
13,90,18,f,1,1,1291,1,321,1,b,m,6,y,i250ta-mn.jpg,m,fs,,0
13,90,18,f,1,1,1291,1,321,1,b,m,7,b,0914,f,fc,,0
13,90,18,f,1,1,1291,1,321,1,b,m,8,b,0840,f,fc,,0
13,91,18,f,1,1,1292,1,300,1,b,m,0,b,1155,f,fc,,0
13,91,18,f,1,1,1292,1,300,1,b,m,1,b,0743,m,t,1,1
13,91,18,f,1,1,1292,1,300,1,b,m,2,b,0087,f,fc,,0
13,91,18,f,1,1,1292,1,300,1,b,m,3,y,0189,m,fs,,0
13,91,18,f,1,1,1292,1,300,1,b,m,4,b,0676,f,fc,,0
13,91,18,f,1,1,1292,1,300,1,b,m,5,y,0868,m,fs,,0
13,91,18,f,1,1,1292,1,300,1,b,m,6,y,0999,m,fs,,0
13,91,18,f,1,1,1292,1,300,1,b,m,7,b,i247ta-fn.jpg,f,fc,,0
13,91,18,f,1,1,1292,1,300,1,b,m,8,y,0467,m,fs,,0
13,92,18,f,1,1,1293,8,252,0,b,m,0,y,i082qa-mn.jpg,m,fs,,0
13,92,18,f,1,1,1293,8,252,0,b,m,1,y,0024,m,fs,,0
13,92,18,f,1,1,1293,8,252,0,b,m,2,b,0270,f,fc,,0
13,92,18,f,1,1,1293,8,252,0,b,m,3,y,0933,m,fs,,0
13,92,18,f,1,1,1293,8,252,0,b,m,4,b,0581,f,fc,,0
13,92,18,f,1,1,1293,8,252,0,b,m,5,b,0482,f,fc,,0
13,92,18,f,1,1,1293,8,252,0,b,m,6,b,0165,m,t,6,1
13,92,18,f,1,1,1293,8,252,0,b,m,7,y,0905,m,fs,,0
13,92,18,f,1,1,1293,8,252,0,b,m,8,b,0787,f,fc,,0
13,93,18,f,1,1,1294,0,224,1,b,m,0,b,0698,m,t,0,1
13,93,18,f,1,1,1294,0,224,1,b,m,1,y,i004qa-mn.jpg,m,fs,,0
13,93,18,f,1,1,1294,0,224,1,b,m,2,y,0763,m,fs,,0
13,93,18,f,1,1,1294,0,224,1,b,m,3,b,0405,f,fc,,0
13,93,18,f,1,1,1294,0,224,1,b,m,4,y,0268,m,fs,,0
13,93,18,f,1,1,1294,0,224,1,b,m,5,b,0293,f,fc,,0
13,93,18,f,1,1,1294,0,224,1,b,m,6,b,0937,f,fc,,0
13,93,18,f,1,1,1294,0,224,1,b,m,7,b,0534,f,fc,,0
13,93,18,f,1,1,1294,0,224,1,b,m,8,y,0108,m,fs,,0
13,94,18,f,1,1,1295,8,548,0,b,m,0,b,0073,m,t,0,1
13,94,18,f,1,1,1295,8,548,0,b,m,1,b,i248ua-fn.jpg,f,fc,,0
13,94,18,f,1,1,1295,8,548,0,b,m,2,b,1057,f,fc,,0
13,94,18,f,1,1,1295,8,548,0,b,m,3,y,0753,m,fs,,0
13,94,18,f,1,1,1295,8,548,0,b,m,4,y,0869,m,fs,,0
13,94,18,f,1,1,1295,8,548,0,b,m,5,y,1142,m,fs,,0
13,94,18,f,1,1,1295,8,548,0,b,m,6,y,0085,m,fs,,0
13,94,18,f,1,1,1295,8,548,0,b,m,7,b,1008,f,fc,,0
13,94,18,f,1,1,1295,8,548,0,b,m,8,b,0579,f,fc,,0
13,95,18,f,1,1,1296,3,736,0,b,m,0,y,0320,m,fs,,0
13,95,18,f,1,1,1296,3,736,0,b,m,1,y,0692,m,fs,,0
13,95,18,f,1,1,1296,3,736,0,b,m,2,b,0974,f,fc,,0
13,95,18,f,1,1,1296,3,736,0,b,m,3,b,0107,f,fc,,0
13,95,18,f,1,1,1296,3,736,0,b,m,4,b,i010qa-mn.jpg,m,t,4,1
13,95,18,f,1,1,1296,3,736,0,b,m,5,b,0495,f,fc,,0
13,95,18,f,1,1,1296,3,736,0,b,m,6,b,1127,f,fc,,0
13,95,18,f,1,1,1296,3,736,0,b,m,7,y,1029,m,fs,,0
13,95,18,f,1,1,1296,3,736,0,b,m,8,y,i064ra-mn.jpg,m,fs,,0
13,96,18,f,1,1,1297,6,438,1,b,m,0,b,0969,f,fc,,0
13,96,18,f,1,1,1297,6,438,1,b,m,1,b,0407,f,fc,,0
13,96,18,f,1,1,1297,6,438,1,b,m,2,b,0423,f,fc,,0
13,96,18,f,1,1,1297,6,438,1,b,m,3,y,0950,m,fs,,0
13,96,18,f,1,1,1297,6,438,1,b,m,4,y,0494,m,fs,,0
13,96,18,f,1,1,1297,6,438,1,b,m,5,b,i293ua-fn.jpg,f,fc,,0
13,96,18,f,1,1,1297,6,438,1,b,m,6,b,0237,m,t,6,1
13,96,18,f,1,1,1297,6,438,1,b,m,7,y,0800,m,fs,,0
13,96,18,f,1,1,1297,6,438,1,b,m,8,y,0489,m,fs,,0
13,97,18,f,1,1,1298,1,323,1,b,m,0,y,0966,m,fs,,0
13,97,18,f,1,1,1298,1,323,1,b,m,1,b,0623,m,t,1,1
13,97,18,f,1,1,1298,1,323,1,b,m,2,b,0818,f,fc,,0
13,97,18,f,1,1,1298,1,323,1,b,m,3,b,i086qa-fn.jpg,f,fc,,0
13,97,18,f,1,1,1298,1,323,1,b,m,4,b,0072,f,fc,,0
13,97,18,f,1,1,1298,1,323,1,b,m,5,y,0968,m,fs,,0
13,97,18,f,1,1,1298,1,323,1,b,m,6,y,0453,m,fs,,0
13,97,18,f,1,1,1298,1,323,1,b,m,7,b,0637,f,fc,,0
13,97,18,f,1,1,1298,1,323,1,b,m,8,y,i260ta-mn.jpg,m,fs,,0
13,98,18,f,1,1,1299,6,143,1,b,m,0,y,0240,m,fs,,0
13,98,18,f,1,1,1299,6,143,1,b,m,1,y,i273ua-mn.jpg,m,fs,,0
13,98,18,f,1,1,1299,6,143,1,b,m,2,y,0816,m,fs,,0
13,98,18,f,1,1,1299,6,143,1,b,m,3,b,i302ta-fn.jpg,f,fc,,0
13,98,18,f,1,1,1299,6,143,1,b,m,4,b,1072,f,fc,,0
13,98,18,f,1,1,1299,6,143,1,b,m,5,y,i239ta-mn.jpg,m,fs,,0
13,98,18,f,1,1,1299,6,143,1,b,m,6,b,0755,m,t,6,1
13,98,18,f,1,1,1299,6,143,1,b,m,7,b,i409wa-fg.jpg,f,fc,,0
13,98,18,f,1,1,1299,6,143,1,b,m,8,b,0125,f,fc,,0
13,99,18,f,1,1,1300,0,402,0,b,m,0,b,0244,f,fc,,0
13,99,18,f,1,1,1300,0,402,0,b,m,1,y,0310,m,fs,,0
13,99,18,f,1,1,1300,0,402,0,b,m,2,b,1151,f,fc,,0
13,99,18,f,1,1,1300,0,402,0,b,m,3,b,i227ua-mn.jpg,m,t,3,1
13,99,18,f,1,1,1300,0,402,0,b,m,4,y,0367,m,fs,,0
13,99,18,f,1,1,1300,0,402,0,b,m,5,b,0040,f,fc,,0
13,99,18,f,1,1,1300,0,402,0,b,m,6,y,0200,m,fs,,0
13,99,18,f,1,1,1300,0,402,0,b,m,7,b,0411,f,fc,,0
13,99,18,f,1,1,1300,0,402,0,b,m,8,y,i231ua-mn.jpg,m,fs,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,0,y,0798,m,fc,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,1,b,i000qa-fn.jpg,f,fs,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,2,y,0424,f,t,2,1
15,0,20,m,1,1,1301,7,2416,0,y,f,3,y,0499,m,fc,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,4,b,1061,f,fs,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,5,b,i305ta-fg.jpg,f,fs,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,6,b,0266,f,fs,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,7,y,1203,m,fc,,0
15,0,20,m,1,1,1301,7,2416,0,y,f,8,y,0166,m,fc,,0
15,1,20,m,1,1,1302,6,512,1,y,f,0,y,0484,m,fc,,0
15,1,20,m,1,1,1302,6,512,1,y,f,1,b,1118,f,fs,,0
15,1,20,m,1,1,1302,6,512,1,y,f,2,y,i243ua-mn.jpg,m,fc,,0
15,1,20,m,1,1,1302,6,512,1,y,f,3,y,0784,m,fc,,0
15,1,20,m,1,1,1302,6,512,1,y,f,4,b,0433,f,fs,,0
15,1,20,m,1,1,1302,6,512,1,y,f,5,y,0135,m,fc,,0
15,1,20,m,1,1,1302,6,512,1,y,f,6,y,i415xa-fn.jpg,f,t,6,1
15,1,20,m,1,1,1302,6,512,1,y,f,7,b,i448xa-fn.jpg,f,fs,,0
15,1,20,m,1,1,1302,6,512,1,y,f,8,b,1199,f,fs,,0
15,2,20,m,1,1,1303,7,942,0,y,f,0,b,1070,f,fs,,0
15,2,20,m,1,1,1303,7,942,0,y,f,1,b,0631,f,fs,,0
15,2,20,m,1,1,1303,7,942,0,y,f,2,b,1007,f,fs,,0
15,2,20,m,1,1,1303,7,942,0,y,f,3,y,0991,m,fc,,0
15,2,20,m,1,1,1303,7,942,0,y,f,4,b,0378,f,fs,,0
15,2,20,m,1,1,1303,7,942,0,y,f,5,y,1041,m,fc,,0
15,2,20,m,1,1,1303,7,942,0,y,f,6,y,0833,m,fc,,0
15,2,20,m,1,1,1303,7,942,0,y,f,7,y,0880,m,fc,,0
15,2,20,m,1,1,1303,7,942,0,y,f,8,y,0396,f,t,8,1
15,3,20,m,1,1,1304,3,664,0,y,f,0,y,0846,m,fc,,0
15,3,20,m,1,1,1304,3,664,0,y,f,1,y,i080qa-fn.jpg,f,t,1,1
15,3,20,m,1,1,1304,3,664,0,y,f,2,b,i606za-fn.jpg,f,fs,,0
15,3,20,m,1,1,1304,3,664,0,y,f,3,y,0077,m,fc,,0
15,3,20,m,1,1,1304,3,664,0,y,f,4,b,0044,f,fs,,0
15,3,20,m,1,1,1304,3,664,0,y,f,5,b,1009,f,fs,,0
15,3,20,m,1,1,1304,3,664,0,y,f,6,y,i288ta-mn.jpg,m,fc,,0
15,3,20,m,1,1,1304,3,664,0,y,f,7,y,0139,m,fc,,0
15,3,20,m,1,1,1304,3,664,0,y,f,8,b,0485,f,fs,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,0,b,0212,f,fs,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,1,y,0257,m,fc,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,2,y,1115,m,fc,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,3,y,0629,m,fc,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,4,y,1051,f,t,4,1
15,4,20,m,1,1,1305,8,1685,0,y,f,5,b,1160,f,fs,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,6,y,0274,m,fc,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,7,b,0469,f,fs,,0
15,4,20,m,1,1,1305,8,1685,0,y,f,8,b,0181,f,fs,,0
15,5,20,m,1,1,1306,0,613,0,y,f,0,y,i246ua-mg.jpg,m,fc,,0
15,5,20,m,1,1,1306,0,613,0,y,f,1,y,0095,m,fc,,0
15,5,20,m,1,1,1306,0,613,0,y,f,2,b,0279,f,fs,,0
15,5,20,m,1,1,1306,0,613,0,y,f,3,b,0944,f,fs,,0
15,5,20,m,1,1,1306,0,613,0,y,f,4,y,0566,m,fc,,0
15,5,20,m,1,1,1306,0,613,0,y,f,5,y,0598,f,t,5,1
15,5,20,m,1,1,1306,0,613,0,y,f,6,b,0385,f,fs,,0
15,5,20,m,1,1,1306,0,613,0,y,f,7,y,0755,m,fc,,0
15,5,20,m,1,1,1306,0,613,0,y,f,8,b,0581,f,fs,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,0,b,0480,f,fs,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,1,y,0920,f,t,1,1
15,6,20,m,1,1,1307,1,1310,1,y,f,2,b,0263,f,fs,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,3,y,i254ua-mn.jpg,m,fc,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,4,b,i433xa-fn.jpg,f,fs,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,5,y,0136,m,fc,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,6,y,1163,m,fc,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,7,b,0717,f,fs,,0
15,6,20,m,1,1,1307,1,1310,1,y,f,8,y,0358,m,fc,,0
15,7,20,m,1,1,1308,4,722,0,y,f,0,b,1191,f,fs,,0
15,7,20,m,1,1,1308,4,722,0,y,f,1,b,0020,f,fs,,0
15,7,20,m,1,1,1308,4,722,0,y,f,2,y,0998,m,fc,,0
15,7,20,m,1,1,1308,4,722,0,y,f,3,b,1208,f,fs,,0
15,7,20,m,1,1,1308,4,722,0,y,f,4,y,i623za-mn.jpg,m,fc,,0
15,7,20,m,1,1,1308,4,722,0,y,f,5,b,0422,f,fs,,0
15,7,20,m,1,1,1308,4,722,0,y,f,6,y,i249ua-fn.jpg,f,t,6,1
15,7,20,m,1,1,1308,4,722,0,y,f,7,y,0918,m,fc,,0
15,7,20,m,1,1,1308,4,722,0,y,f,8,y,1130,m,fc,,0
15,8,20,m,1,1,1309,5,517,1,y,f,0,y,0867,m,fc,,0
15,8,20,m,1,1,1309,5,517,1,y,f,1,y,0724,m,fc,,0
15,8,20,m,1,1,1309,5,517,1,y,f,2,b,0013,f,fs,,0
15,8,20,m,1,1,1309,5,517,1,y,f,3,b,0937,f,fs,,0
15,8,20,m,1,1,1309,5,517,1,y,f,4,b,0665,f,fs,,0
15,8,20,m,1,1,1309,5,517,1,y,f,5,y,i303ua-fg.jpg,f,t,5,1
15,8,20,m,1,1,1309,5,517,1,y,f,6,y,0678,m,fc,,0
15,8,20,m,1,1,1309,5,517,1,y,f,7,b,0414,f,fs,,0
15,8,20,m,1,1,1309,5,517,1,y,f,8,y,1028,m,fc,,0
15,9,20,m,1,1,1310,1,800,1,y,f,0,b,0202,f,fs,,0
15,9,20,m,1,1,1310,1,800,1,y,f,1,y,1054,f,t,1,1
15,9,20,m,1,1,1310,1,800,1,y,f,2,y,0909,m,fc,,0
15,9,20,m,1,1,1310,1,800,1,y,f,3,b,0894,f,fs,,0
15,9,20,m,1,1,1310,1,800,1,y,f,4,b,i431xa-fn.jpg,f,fs,,0
15,9,20,m,1,1,1310,1,800,1,y,f,5,y,0183,m,fc,,0
15,9,20,m,1,1,1310,1,800,1,y,f,6,y,0658,m,fc,,0
15,9,20,m,1,1,1310,1,800,1,y,f,7,y,1172,m,fc,,0
15,9,20,m,1,1,1310,1,800,1,y,f,8,b,i262ta-fn.jpg,f,fs,,0
15,10,20,m,1,1,1311,8,748,0,y,f,0,y,0612,m,fc,,0
15,10,20,m,1,1,1311,8,748,0,y,f,1,b,0328,f,fs,,0
15,10,20,m,1,1,1311,8,748,0,y,f,2,y,1003,m,fc,,0
15,10,20,m,1,1,1311,8,748,0,y,f,3,b,0065,f,fs,,0
15,10,20,m,1,1,1311,8,748,0,y,f,4,b,i039ra-fn.jpg,f,fs,,0
15,10,20,m,1,1,1311,8,748,0,y,f,5,y,1175,m,fc,,0
15,10,20,m,1,1,1311,8,748,0,y,f,6,y,i275ua-fg.jpg,f,t,6,1
15,10,20,m,1,1,1311,8,748,0,y,f,7,b,0506,f,fs,,0
15,10,20,m,1,1,1311,8,748,0,y,f,8,y,0503,m,fc,,0
15,11,20,m,1,1,1312,7,337,1,y,f,0,b,i061ra-fn.jpg,f,fs,,0
15,11,20,m,1,1,1312,7,337,1,y,f,1,b,1181,f,fs,,0
15,11,20,m,1,1,1312,7,337,1,y,f,2,b,0428,f,fs,,0
15,11,20,m,1,1,1312,7,337,1,y,f,3,y,i075qa-mn.jpg,m,fc,,0
15,11,20,m,1,1,1312,7,337,1,y,f,4,y,0474,m,fc,,0
15,11,20,m,1,1,1312,7,337,1,y,f,5,y,i287ta-mn.jpg,m,fc,,0
15,11,20,m,1,1,1312,7,337,1,y,f,6,b,0540,f,fs,,0
15,11,20,m,1,1,1312,7,337,1,y,f,7,y,i437xa-fn.jpg,f,t,7,1
15,11,20,m,1,1,1312,7,337,1,y,f,8,y,0666,m,fc,,0
15,12,20,m,1,1,1313,0,366,1,y,f,0,y,i298ua-fn.jpg,f,t,0,1
15,12,20,m,1,1,1313,0,366,1,y,f,1,b,0725,f,fs,,0
15,12,20,m,1,1,1313,0,366,1,y,f,2,y,0692,m,fc,,0
15,12,20,m,1,1,1313,0,366,1,y,f,3,y,0470,m,fc,,0
15,12,20,m,1,1,1313,0,366,1,y,f,4,b,i441xa-fn.jpg,f,fs,,0
15,12,20,m,1,1,1313,0,366,1,y,f,5,y,0591,m,fc,,0
15,12,20,m,1,1,1313,0,366,1,y,f,6,b,0397,f,fs,,0
15,12,20,m,1,1,1313,0,366,1,y,f,7,y,0332,m,fc,,0
15,12,20,m,1,1,1313,0,366,1,y,f,8,b,0198,f,fs,,0
15,13,20,m,1,1,1314,8,296,1,y,f,0,y,0856,m,fc,,0
15,13,20,m,1,1,1314,8,296,1,y,f,1,b,i214ua-fn.jpg,f,fs,,0
15,13,20,m,1,1,1314,8,296,1,y,f,2,y,0685,m,fc,,0
15,13,20,m,1,1,1314,8,296,1,y,f,3,b,0637,f,fs,,0
15,13,20,m,1,1,1314,8,296,1,y,f,4,b,i600za-fn.jpg,f,fs,,0
15,13,20,m,1,1,1314,8,296,1,y,f,5,y,i044qa-mn.jpg,m,fc,,0
15,13,20,m,1,1,1314,8,296,1,y,f,6,y,0364,m,fc,,0
15,13,20,m,1,1,1314,8,296,1,y,f,7,b,i209ua-fn.jpg,f,fs,,0
15,13,20,m,1,1,1314,8,296,1,y,f,8,y,0390,f,t,8,1
15,14,20,m,1,1,1315,5,362,1,y,f,0,b,1034,f,fs,,0
15,14,20,m,1,1,1315,5,362,1,y,f,1,y,0173,m,fc,,0
15,14,20,m,1,1,1315,5,362,1,y,f,2,y,0552,m,fc,,0
15,14,20,m,1,1,1315,5,362,1,y,f,3,b,0956,f,fs,,0
15,14,20,m,1,1,1315,5,362,1,y,f,4,y,0793,m,fc,,0
15,14,20,m,1,1,1315,5,362,1,y,f,5,y,0564,f,t,5,1
15,14,20,m,1,1,1315,5,362,1,y,f,6,y,0132,m,fc,,0
15,14,20,m,1,1,1315,5,362,1,y,f,7,b,i053qa-fg.jpg,f,fs,,0
15,14,20,m,1,1,1315,5,362,1,y,f,8,b,0191,f,fs,,0
15,15,20,m,1,1,1316,0,428,0,y,f,0,y,0711,m,fc,,0
15,15,20,m,1,1,1316,0,428,0,y,f,1,y,0606,f,t,1,1
15,15,20,m,1,1,1316,0,428,0,y,f,2,b,0145,f,fs,,0
15,15,20,m,1,1,1316,0,428,0,y,f,3,y,i041ra-mn.jpg,m,fc,,0
15,15,20,m,1,1,1316,0,428,0,y,f,4,y,0370,m,fc,,0
15,15,20,m,1,1,1316,0,428,0,y,f,5,b,0308,f,fs,,0
15,15,20,m,1,1,1316,0,428,0,y,f,6,y,0348,m,fc,,0
15,15,20,m,1,1,1316,0,428,0,y,f,7,b,0260,f,fs,,0
15,15,20,m,1,1,1316,0,428,0,y,f,8,b,0648,f,fs,,0
15,16,20,m,1,1,1317,1,352,1,y,f,0,y,0115,m,fc,,0
15,16,20,m,1,1,1317,1,352,1,y,f,1,y,1018,f,t,1,1
15,16,20,m,1,1,1317,1,352,1,y,f,2,y,0078,m,fc,,0
15,16,20,m,1,1,1317,1,352,1,y,f,3,b,0175,f,fs,,0
15,16,20,m,1,1,1317,1,352,1,y,f,4,b,0307,f,fs,,0
15,16,20,m,1,1,1317,1,352,1,y,f,5,b,i435xa-fn.jpg,f,fs,,0
15,16,20,m,1,1,1317,1,352,1,y,f,6,y,0917,m,fc,,0
15,16,20,m,1,1,1317,1,352,1,y,f,7,y,0908,m,fc,,0
15,16,20,m,1,1,1317,1,352,1,y,f,8,b,0986,f,fs,,0
15,17,20,m,1,1,1318,4,470,1,y,f,0,b,0296,f,fs,,0
15,17,20,m,1,1,1318,4,470,1,y,f,1,y,0923,m,fc,,0
15,17,20,m,1,1,1318,4,470,1,y,f,2,y,0770,m,fc,,0
15,17,20,m,1,1,1318,4,470,1,y,f,3,b,1089,f,fs,,0
15,17,20,m,1,1,1318,4,470,1,y,f,4,y,0941,f,t,4,1
15,17,20,m,1,1,1318,4,470,1,y,f,5,y,0165,m,fc,,0
15,17,20,m,1,1,1318,4,470,1,y,f,6,b,0314,f,fs,,0
15,17,20,m,1,1,1318,4,470,1,y,f,7,y,0464,m,fc,,0
15,17,20,m,1,1,1318,4,470,1,y,f,8,b,0675,f,fs,,0
15,18,20,m,1,1,1319,0,423,1,y,f,0,y,0250,f,t,0,1
15,18,20,m,1,1,1319,0,423,1,y,f,1,b,1011,f,fs,,0
15,18,20,m,1,1,1319,0,423,1,y,f,2,y,0614,m,fc,,0
15,18,20,m,1,1,1319,0,423,1,y,f,3,b,1075,f,fs,,0
15,18,20,m,1,1,1319,0,423,1,y,f,4,y,0801,m,fc,,0
15,18,20,m,1,1,1319,0,423,1,y,f,5,y,0603,m,fc,,0
15,18,20,m,1,1,1319,0,423,1,y,f,6,b,0454,f,fs,,0
15,18,20,m,1,1,1319,0,423,1,y,f,7,y,0184,m,fc,,0
15,18,20,m,1,1,1319,0,423,1,y,f,8,b,0194,f,fs,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,0,b,0432,f,fs,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,1,y,0395,f,t,1,1
15,19,20,m,1,1,1320,1,1232,1,y,f,2,b,0393,f,fs,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,3,y,0176,m,fc,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,4,y,0007,m,fc,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,5,b,0788,f,fs,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,6,b,1195,f,fs,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,7,y,0120,m,fc,,0
15,19,20,m,1,1,1320,1,1232,1,y,f,8,y,0983,m,fc,,0
15,20,20,m,1,1,1321,1,686,1,y,f,0,b,0456,f,fs,,0
15,20,20,m,1,1,1321,1,686,1,y,f,1,y,1148,f,t,1,1
15,20,20,m,1,1,1321,1,686,1,y,f,2,y,i017qa-mg.jpg,m,fc,,0
15,20,20,m,1,1,1321,1,686,1,y,f,3,y,0189,m,fc,,0
15,20,20,m,1,1,1321,1,686,1,y,f,4,y,0886,m,fc,,0
15,20,20,m,1,1,1321,1,686,1,y,f,5,b,0177,f,fs,,0
15,20,20,m,1,1,1321,1,686,1,y,f,6,y,0127,m,fc,,0
15,20,20,m,1,1,1321,1,686,1,y,f,7,b,i293ua-fn.jpg,f,fs,,0
15,20,20,m,1,1,1321,1,686,1,y,f,8,b,0293,f,fs,,0
15,21,20,m,1,1,1322,0,462,1,y,f,0,y,0417,f,t,0,1
15,21,20,m,1,1,1322,0,462,1,y,f,1,b,0386,f,fs,,0
15,21,20,m,1,1,1322,0,462,1,y,f,2,b,i062qa-fn.jpg,f,fs,,0
15,21,20,m,1,1,1322,0,462,1,y,f,3,y,0489,m,fc,,0
15,21,20,m,1,1,1322,0,462,1,y,f,4,y,i055ra-mn.jpg,m,fc,,0
15,21,20,m,1,1,1322,0,462,1,y,f,5,b,i271ta-fg.jpg,f,fs,,0
15,21,20,m,1,1,1322,0,462,1,y,f,6,y,0461,m,fc,,0
15,21,20,m,1,1,1322,0,462,1,y,f,7,b,1035,f,fs,,0
15,21,20,m,1,1,1322,0,462,1,y,f,8,y,1095,m,fc,,0
15,22,20,m,1,1,1323,5,245,0,y,f,0,y,i070qa-mn.jpg,m,fc,,0
15,22,20,m,1,1,1323,5,245,0,y,f,1,y,1062,m,fc,,0
15,22,20,m,1,1,1323,5,245,0,y,f,2,y,i605ya-fn.jpg,f,t,2,1
15,22,20,m,1,1,1323,5,245,0,y,f,3,y,0122,m,fc,,0
15,22,20,m,1,1,1323,5,245,0,y,f,4,b,1194,f,fs,,0
15,22,20,m,1,1,1323,5,245,0,y,f,5,y,0994,m,fc,,0
15,22,20,m,1,1,1323,5,245,0,y,f,6,b,0407,f,fs,,0
15,22,20,m,1,1,1323,5,245,0,y,f,7,b,0418,f,fs,,0
15,22,20,m,1,1,1323,5,245,0,y,f,8,b,0441,f,fs,,0
15,23,20,m,1,1,1324,3,399,1,y,f,0,y,i407wa-mn.jpg,m,fc,,0
15,23,20,m,1,1,1324,3,399,1,y,f,1,y,0657,m,fc,,0
15,23,20,m,1,1,1324,3,399,1,y,f,2,b,1166,f,fs,,0
15,23,20,m,1,1,1324,3,399,1,y,f,3,y,1008,f,t,3,1
15,23,20,m,1,1,1324,3,399,1,y,f,4,b,0294,f,fs,,0
15,23,20,m,1,1,1324,3,399,1,y,f,5,y,i204ua-mn.jpg,m,fc,,0
15,23,20,m,1,1,1324,3,399,1,y,f,6,b,1196,f,fs,,0
15,23,20,m,1,1,1324,3,399,1,y,f,7,y,0756,m,fc,,0
15,23,20,m,1,1,1324,3,399,1,y,f,8,b,0563,f,fs,,0
15,24,20,m,1,1,1325,8,252,1,y,f,0,b,0719,f,fs,,0
15,24,20,m,1,1,1325,8,252,1,y,f,1,y,0246,m,fc,,0
15,24,20,m,1,1,1325,8,252,1,y,f,2,b,0292,f,fs,,0
15,24,20,m,1,1,1325,8,252,1,y,f,3,y,0659,m,fc,,0
15,24,20,m,1,1,1325,8,252,1,y,f,4,y,0973,m,fc,,0
15,24,20,m,1,1,1325,8,252,1,y,f,5,b,0458,f,fs,,0
15,24,20,m,1,1,1325,8,252,1,y,f,6,b,0218,f,fs,,0
15,24,20,m,1,1,1325,8,252,1,y,f,7,y,0056,m,fc,,0
15,24,20,m,1,1,1325,8,252,1,y,f,8,y,i074qa-fn.jpg,f,t,8,1
15,25,20,m,1,1,1326,8,792,1,y,f,0,b,i283ta-fn.jpg,f,fs,,0
15,25,20,m,1,1,1326,8,792,1,y,f,1,b,0126,f,fs,,0
15,25,20,m,1,1,1326,8,792,1,y,f,2,y,i263ua-mn.jpg,m,fc,,0
15,25,20,m,1,1,1326,8,792,1,y,f,3,b,i413xa-fn.jpg,f,fs,,0
15,25,20,m,1,1,1326,8,792,1,y,f,4,b,0316,f,fs,,0
15,25,20,m,1,1,1326,8,792,1,y,f,5,y,0467,m,fc,,0
15,25,20,m,1,1,1326,8,792,1,y,f,6,y,i010qa-mn.jpg,m,fc,,0
15,25,20,m,1,1,1326,8,792,1,y,f,7,y,1030,m,fc,,0
15,25,20,m,1,1,1326,8,792,1,y,f,8,y,0682,f,t,8,1
15,26,20,m,1,1,1327,2,570,1,y,f,0,b,0609,f,fs,,0
15,26,20,m,1,1,1327,2,570,1,y,f,1,b,i301ta-fg.jpg,f,fs,,0
15,26,20,m,1,1,1327,2,570,1,y,f,2,y,i421wa-fn.jpg,f,t,2,1
15,26,20,m,1,1,1327,2,570,1,y,f,3,y,0597,m,fc,,0
15,26,20,m,1,1,1327,2,570,1,y,f,4,b,0154,f,fs,,0
15,26,20,m,1,1,1327,2,570,1,y,f,5,y,0652,m,fc,,0
