uid,trial,session,block,tid,chosen,rt,correct,target_color,target_sex,stim_i,im_color,im_id,im_sex,im_type,correctResponse,is_target
9,43,1,1,883,7,3187,1,1,2,8,y,0659,m,same_sex,,0
9,43,1,1,883,7,3187,1,1,2,9,y,0839,m,same_sex,,0
9,44,1,1,884,9,1749,1,1,2,1,b,0842,f,same_color,,0
9,44,1,1,884,9,1749,1,1,2,2,b,1009,f,same_color,,0
9,44,1,1,884,9,1749,1,1,2,3,y,0952,m,same_sex,,0
9,44,1,1,884,9,1749,1,1,2,4,y,i084qa-mn,m,same_sex,,0
9,44,1,1,884,9,1749,1,1,2,5,y,0580,m,same_sex,,0
9,44,1,1,884,9,1749,1,1,2,6,b,1049,f,same_color,,0
9,44,1,1,884,9,1749,1,1,2,7,b,0384,f,same_color,,0
9,44,1,1,884,9,1749,1,1,2,8,y,0499,m,same_sex,,0
9,44,1,1,884,9,1749,1,1,2,9,b,0178,m,target,9,1
9,45,1,1,885,4,1251,1,1,2,1,y,0486,m,same_sex,,0
9,45,1,1,885,4,1251,1,1,2,2,y,0774,m,same_sex,,0
9,45,1,1,885,4,1251,1,1,2,3,b,0605,f,same_color,,0
9,45,1,1,885,4,1251,1,1,2,4,b,0939,m,target,4,1
9,45,1,1,885,4,1251,1,1,2,5,b,0098,f,same_color,,0
9,45,1,1,885,4,1251,1,1,2,6,y,0829,m,same_sex,,0
9,45,1,1,885,4,1251,1,1,2,7,b,0956,f,same_color,,0
9,45,1,1,885,4,1251,1,1,2,8,b,i265ta-fn,f,same_color,,0
9,45,1,1,885,4,1251,1,1,2,9,y,0223,m,same_sex,,0
9,46,1,1,886,8,1215,1,1,2,1,y,0744,m,same_sex,,0
9,46,1,1,886,8,1215,1,1,2,2,y,0753,m,same_sex,,0
9,46,1,1,886,8,1215,1,1,2,3,b,0198,f,same_color,,0
9,46,1,1,886,8,1215,1,1,2,4,b,0647,f,same_color,,0
9,46,1,1,886,8,1215,1,1,2,5,b,1151,f,same_color,,0
9,46,1,1,886,8,1215,1,1,2,6,b,i020qa-fg,f,same_color,,0
9,46,1,1,886,8,1215,1,1,2,7,y,0545,m,same_sex,,0
9,46,1,1,886,8,1215,1,1,2,8,b,1069,m,target,8,1
9,46,1,1,886,8,1215,1,1,2,9,y,0696,m,same_sex,,0
9,47,1,1,887,5,1286,1,1,2,1,b,0440,f,same_color,,0
9,47,1,1,887,5,1286,1,1,2,2,b,0704,f,same_color,,0
9,47,1,1,887,5,1286,1,1,2,3,b,0288,f,same_color,,0
9,47,1,1,887,5,1286,1,1,2,4,b,0717,f,same_color,,0
9,47,1,1,887,5,1286,1,1,2,5,b,0253,m,target,5,1
9,47,1,1,887,5,1286,1,1,2,6,y,0899,m,same_sex,,0
9,47,1,1,887,5,1286,1,1,2,7,y,0726,m,same_sex,,0
9,47,1,1,887,5,1286,1,1,2,8,y,0977,m,same_sex,,0
9,47,1,1,887,5,1286,1,1,2,9,y,0627,m,same_sex,,0
9,48,1,1,888,1,5025,0,1,2,1,b,0430,f,same_color,,0
9,48,1,1,888,1,5025,0,1,2,2,y,1150,m,same_sex,,0
9,48,1,1,888,1,5025,0,1,2,3,b,0674,m,target,3,1
9,48,1,1,888,1,5025,0,1,2,4,b,0958,f,same_color,,0
9,48,1,1,888,1,5025,0,1,2,5,b,i428wa-fn,f,same_color,,0
9,48,1,1,888,1,5025,0,1,2,6,b,0435,f,same_color,,0
9,48,1,1,888,1,5025,0,1,2,7,y,i259ta-mn,m,same_sex,,0
9,48,1,1,888,1,5025,0,1,2,8,y,0801,m,same_sex,,0
9,48,1,1,888,1,5025,0,1,2,9,y,0122,m,same_sex,,0
9,49,1,1,889,4,1422,0,1,2,1,y,1198,m,same_sex,,0
9,49,1,1,889,4,1422,0,1,2,2,b,0315,f,same_color,,0
9,49,1,1,889,4,1422,0,1,2,3,y,1100,m,same_sex,,0
9,49,1,1,889,4,1422,0,1,2,4,b,0041,f,same_color,,0
9,49,1,1,889,4,1422,0,1,2,5,b,1014,m,target,5,1
9,49,1,1,889,4,1422,0,1,2,6,b,0101,f,same_color,,0
9,49,1,1,889,4,1422,0,1,2,7,y,0708,m,same_sex,,0
9,49,1,1,889,4,1422,0,1,2,8,y,0508,m,same_sex,,0
9,49,1,1,889,4,1422,0,1,2,9,b,i074qa-fn,f,same_color,,0
9,50,1,1,890,7,1660,1,1,2,1,y,0790,m,same_sex,,0
9,50,1,1,890,7,1660,1,1,2,2,b,0292,f,same_color,,0
9,50,1,1,890,7,1660,1,1,2,3,b,0720,f,same_color,,0
9,50,1,1,890,7,1660,1,1,2,4,y,0960,m,same_sex,,0
9,50,1,1,890,7,1660,1,1,2,5,y,0592,m,same_sex,,0
9,50,1,1,890,7,1660,1,1,2,6,y,0968,m,same_sex,,0
9,50,1,1,890,7,1660,1,1,2,7,b,0833,m,target,7,1
9,50,1,1,890,7,1660,1,1,2,8,b,0547,f,same_color,,0
9,50,1,1,890,7,1660,1,1,2,9,b,0434,f,same_color,,0
9,51,1,1,891,8,762,1,1,2,1,y,0048,m,same_sex,,0
9,51,1,1,891,8,762,1,1,2,2,y,0079,m,same_sex,,0
9,51,1,1,891,8,762,1,1,2,3,b,0607,f,same_color,,0
9,51,1,1,891,8,762,1,1,2,4,y,0496,m,same_sex,,0
9,51,1,1,891,8,762,1,1,2,5,y,0932,m,same_sex,,0
9,51,1,1,891,8,762,1,1,2,6,b,0487,f,same_color,,0
9,51,1,1,891,8,762,1,1,2,7,b,0065,f,same_color,,0
9,51,1,1,891,8,762,1,1,2,8,b,0285,m,target,8,1
9,51,1,1,891,8,762,1,1,2,9,b,1112,f,same_color,,0
9,52,1,1,892,7,4508,1,1,2,1,y,0206,m,same_sex,,0
9,52,1,1,892,7,4508,1,1,2,2,b,0728,f,same_color,,0
9,52,1,1,892,7,4508,1,1,2,3,y,0819,m,same_sex,,0
9,52,1,1,892,7,4508,1,1,2,4,y,0764,m,same_sex,,0
9,52,1,1,892,7,4508,1,1,2,5,b,0090,f,same_color,,0
9,52,1,1,892,7,4508,1,1,2,6,y,0617,m,same_sex,,0
9,52,1,1,892,7,4508,1,1,2,7,b,0086,m,target,7,1
9,52,1,1,892,7,4508,1,1,2,8,b,0296,f,same_color,,0
9,52,1,1,892,7,4508,1,1,2,9,b,i252ta-fn,f,same_color,,0
9,53,1,1,893,4,1564,1,1,2,1,b,0087,f,same_color,,0
9,53,1,1,893,4,1564,1,1,2,2,y,i068qa-mn,m,same_sex,,0
9,53,1,1,893,4,1564,1,1,2,3,y,1203,m,same_sex,,0
9,53,1,1,893,4,1564,1,1,2,4,b,0124,m,target,4,1
9,53,1,1,893,4,1564,1,1,2,5,b,0278,f,same_color,,0
9,53,1,1,893,4,1564,1,1,2,6,b,1134,f,same_color,,0
9,53,1,1,893,4,1564,1,1,2,7,y,0199,m,same_sex,,0
9,53,1,1,893,4,1564,1,1,2,8,y,1085,m,same_sex,,0
9,53,1,1,893,4,1564,1,1,2,9,b,0342,f,same_color,,0
9,54,1,2,894,3,963,1,1,2,1,b,0437,f,same_color,,0
9,54,1,2,894,3,963,1,1,2,2,y,i049qa-mn,m,same_sex,,0
9,54,1,2,894,3,963,1,1,2,3,b,0816,m,target,3,1
9,54,1,2,894,3,963,1,1,2,4,b,0482,f,same_color,,0
9,54,1,2,894,3,963,1,1,2,5,b,0452,f,same_color,,0
9,54,1,2,894,3,963,1,1,2,6,y,0056,m,same_sex,,0
9,54,1,2,894,3,963,1,1,2,7,y,1170,m,same_sex,,0
9,54,1,2,894,3,963,1,1,2,8,y,0691,m,same_sex,,0
9,54,1,2,894,3,963,1,1,2,9,b,0758,f,same_color,,0
9,55,1,2,895,4,2195,1,1,2,1,y,1012,m,same_sex,,0
9,55,1,2,895,4,2195,1,1,2,2,y,0236,m,same_sex,,0
9,55,1,2,895,4,2195,1,1,2,3,y,i436xa-mn,m,same_sex,,0
9,55,1,2,895,4,2195,1,1,2,4,b,i008ra-mn,m,target,4,1
9,55,1,2,895,4,2195,1,1,2,5,y,1025,m,same_sex,,0
9,55,1,2,895,4,2195,1,1,2,6,b,1034,f,same_color,,0
9,55,1,2,895,4,2195,1,1,2,7,b,0458,f,same_color,,0
9,55,1,2,895,4,2195,1,1,2,8,b,i418wa-fn,f,same_color,,0
9,55,1,2,895,4,2195,1,1,2,9,b,i291ua-fg,f,same_color,,0
9,56,1,2,896,8,2009,1,1,2,1,y,0162,m,same_sex,,0
9,56,1,2,896,8,2009,1,1,2,2,y,0797,m,same_sex,,0
9,56,1,2,896,8,2009,1,1,2,3,y,0204,m,same_sex,,0
9,56,1,2,896,8,2009,1,1,2,4,y,1036,m,same_sex,,0
9,56,1,2,896,8,2009,1,1,2,5,b,i051qa-fn,f,same_color,,0
9,56,1,2,896,8,2009,1,1,2,6,b,i306ua-fg,f,same_color,,0
9,56,1,2,896,8,2009,1,1,2,7,b,0221,f,same_color,,0
9,56,1,2,896,8,2009,1,1,2,8,b,0234,m,target,8,1
9,56,1,2,896,8,2009,1,1,2,9,b,0433,f,same_color,,0
9,57,1,2,897,6,755,1,1,2,1,y,0257,m,same_sex,,0
9,57,1,2,897,6,755,1,1,2,2,y,0160,m,same_sex,,0
9,57,1,2,897,6,755,1,1,2,3,b,i046qa-fn,f,same_color,,0
9,57,1,2,897,6,755,1,1,2,4,b,i019qa-fn,f,same_color,,0
9,57,1,2,897,6,755,1,1,2,5,y,i225ua-mn,m,same_sex,,0
9,57,1,2,897,6,755,1,1,2,6,b,0706,m,target,6,1
9,57,1,2,897,6,755,1,1,2,7,b,0021,f,same_color,,0
9,57,1,2,897,6,755,1,1,2,8,b,0456,f,same_color,,0
9,57,1,2,897,6,755,1,1,2,9,y,i406wa-mn,m,same_sex,,0
9,58,1,2,898,7,574,1,1,2,1,y,0167,m,same_sex,,0
9,58,1,2,898,7,574,1,1,2,2,b,1103,f,same_color,,0
9,58,1,2,898,7,574,1,1,2,3,y,0080,m,same_sex,,0
9,58,1,2,898,7,574,1,1,2,4,y,0029,m,same_sex,,0
9,58,1,2,898,7,574,1,1,2,5,b,i029qa-fg,f,same_color,,0
9,58,1,2,898,7,574,1,1,2,6,b,0365,f,same_color,,0
9,58,1,2,898,7,574,1,1,2,7,b,i261ta-mn,m,target,7,1
9,58,1,2,898,7,574,1,1,2,8,y,1149,m,same_sex,,0
9,58,1,2,898,7,574,1,1,2,9,b,i013qa-fn,f,same_color,,0
9,59,1,2,899,2,1138,1,1,2,1,y,0668,m,same_sex,,0
9,59,1,2,899,2,1138,1,1,2,2,b,1023,m,target,2,1
9,59,1,2,899,2,1138,1,1,2,3,b,0026,f,same_color,,0
9,59,1,2,899,2,1138,1,1,2,4,y,0531,m,same_sex,,0
9,59,1,2,899,2,1138,1,1,2,5,b,0389,f,same_color,,0
9,59,1,2,899,2,1138,1,1,2,6,y,i260ta-mn,m,same_sex,,0
9,59,1,2,899,2,1138,1,1,2,7,y,0478,m,same_sex,,0
9,59,1,2,899,2,1138,1,1,2,8,b,0556,f,same_color,,0
9,59,1,2,899,2,1138,1,1,2,9,b,0510,f,same_color,,0
9,60,1,2,900,4,1949,1,1,2,1,b,0563,f,same_color,,0
9,60,1,2,900,4,1949,1,1,2,2,y,i440xa-mg,m,same_sex,,0
9,60,1,2,900,4,1949,1,1,2,3,y,0885,m,same_sex,,0
9,60,1,2,900,4,1949,1,1,2,4,b,0281,m,target,4,1
9,60,1,2,900,4,1949,1,1,2,5,b,0447,f,same_color,,0
9,60,1,2,900,4,1949,1,1,2,6,b,i413xa-fn,f,same_color,,0
9,60,1,2,900,4,1949,1,1,2,7,b,0349,f,same_color,,0
9,60,1,2,900,4,1949,1,1,2,8,y,0666,m,same_sex,,0
9,60,1,2,900,4,1949,1,1,2,9,y,i058ra-mn,m,same_sex,,0
9,61,1,2,901,4,3063,1,1,2,1,b,0537,f,same_color,,0
9,61,1,2,901,4,3063,1,1,2,2,b,0644,f,same_color,,0
9,61,1,2,901,4,3063,1,1,2,3,y,1056,m,same_sex,,0
9,61,1,2,901,4,3063,1,1,2,4,b,0322,m,target,4,1
9,61,1,2,901,4,3063,1,1,2,5,y,0853,m,same_sex,,0
9,61,1,2,901,4,3063,1,1,2,6,y,0493,m,same_sex,,0
9,61,1,2,901,4,3063,1,1,2,7,y,0338,m,same_sex,,0
9,61,1,2,901,4,3063,1,1,2,8,b,0946,f,same_color,,0
9,61,1,2,901,4,3063,1,1,2,9,b,0255,f,same_color,,0
9,62,1,2,902,4,2893,0,1,2,1,b,0185,f,same_color,,0
9,62,1,2,902,4,2893,0,1,2,2,b,i057ra-fn,f,same_color,,0
9,62,1,2,902,4,2893,0,1,2,3,y,0683,m,same_sex,,0
9,62,1,2,902,4,2893,0,1,2,4,y,1114,m,same_sex,,0
9,62,1,2,902,4,2893,0,1,2,5,y,1068,m,same_sex,,0
9,62,1,2,902,4,2893,0,1,2,6,y,0828,m,same_sex,,0
9,62,1,2,902,4,2893,0,1,2,7,b,1192,m,target,7,1
9,62,1,2,902,4,2893,0,1,2,8,b,1019,f,same_color,,0
9,62,1,2,902,4,2893,0,1,2,9,b,0412,f,same_color,,0
9,63,1,2,903,2,1384,1,1,2,1,b,0141,f,same_color,,0
9,63,1,2,903,2,1384,1,1,2,2,b,i290ta-mn,m,target,2,1
9,63,1,2,903,2,1384,1,1,2,3,y,i070qa-mn,m,same_sex,,0
9,63,1,2,903,2,1384,1,1,2,4,b,i432wa-fn,f,same_color,,0
9,63,1,2,903,2,1384,1,1,2,5,b,0485,f,same_color,,0
9,63,1,2,903,2,1384,1,1,2,6,y,0924,m,same_sex,,0
9,63,1,2,903,2,1384,1,1,2,7,y,i081ra-mn,m,same_sex,,0
9,63,1,2,903,2,1384,1,1,2,8,b,1072,f,same_color,,0
9,63,1,2,903,2,1384,1,1,2,9,y,1001,m,same_sex,,0
9,64,1,2,904,9,1752,0,1,2,1,y,0282,m,same_sex,,0
9,64,1,2,904,9,1752,0,1,2,2,b,i016qa-mn,m,target,2,1
9,64,1,2,904,9,1752,0,1,2,3,y,0189,m,same_sex,,0
9,64,1,2,904,9,1752,0,1,2,4,b,0218,f,same_color,,0
9,64,1,2,904,9,1752,0,1,2,5,b,0534,f,same_color,,0
9,64,1,2,904,9,1752,0,1,2,6,y,0335,m,same_sex,,0
9,64,1,2,904,9,1752,0,1,2,7,b,1147,f,same_color,,0
9,64,1,2,904,9,1752,0,1,2,8,y,0898,m,same_sex,,0
9,64,1,2,904,9,1752,0,1,2,9,b,i031qa-fn,f,same_color,,0
9,65,1,2,905,8,830,1,1,2,1,b,1026,f,same_color,,0
9,65,1,2,905,8,830,1,1,2,2,y,0083,m,same_sex,,0
9,65,1,2,905,8,830,1,1,2,3,b,1016,f,same_color,,0
9,65,1,2,905,8,830,1,1,2,4,y,0383,m,same_sex,,0
9,65,1,2,905,8,830,1,1,2,5,b,0479,f,same_color,,0
9,65,1,2,905,8,830,1,1,2,6,y,0494,m,same_sex,,0
9,65,1,2,905,8,830,1,1,2,7,b,0154,f,same_color,,0
9,65,1,2,905,8,830,1,1,2,8,b,0565,m,target,8,1
9,65,1,2,905,8,830,1,1,2,9,y,0476,m,same_sex,,0
9,66,1,2,906,1,3729,0,1,2,1,b,0941,f,same_color,,0
9,66,1,2,906,1,3729,0,1,2,2,b,0459,f,same_color,,0
9,66,1,2,906,1,3729,0,1,2,3,y,0846,m,same_sex,,0
9,66,1,2,906,1,3729,0,1,2,4,b,1137,f,same_color,,0
9,66,1,2,906,1,3729,0,1,2,5,b,0475,m,target,5,1
9,66,1,2,906,1,3729,0,1,2,6,y,0806,m,same_sex,,0
9,66,1,2,906,1,3729,0,1,2,7,y,i239ta-mn,m,same_sex,,0
9,66,1,2,906,1,3729,0,1,2,8,b,0319,f,same_color,,0
9,66,1,2,906,1,3729,0,1,2,9,y,1163,m,same_sex,,0
9,67,1,2,907,6,1611,1,1,2,1,y,0261,m,same_sex,,0
9,67,1,2,907,6,1611,1,1,2,2,y,0129,m,same_sex,,0
9,67,1,2,907,6,1611,1,1,2,3,b,0446,f,same_color,,0
9,67,1,2,907,6,1611,1,1,2,4,b,0827,f,same_color,,0
9,67,1,2,907,6,1611,1,1,2,5,b,i271ta-fg,f,same_color,,0
9,67,1,2,907,6,1611,1,1,2,6,b,0826,m,target,6,1
9,67,1,2,907,6,1611,1,1,2,7,y,0468,m,same_sex,,0
9,67,1,2,907,6,1611,1,1,2,8,y,0724,m,same_sex,,0
9,67,1,2,907,6,1611,1,1,2,9,b,i422wa-fn,f,same_color,,0
9,68,1,2,908,6,4495,0,1,2,1,y,0180,m,same_sex,,0
9,68,1,2,908,6,4495,0,1,2,2,b,0202,f,same_color,,0
9,68,1,2,908,6,4495,0,1,2,3,y,0817,m,same_sex,,0
9,68,1,2,908,6,4495,0,1,2,4,b,0438,f,same_color,,0
9,68,1,2,908,6,4495,0,1,2,5,b,0891,m,target,5,1
9,68,1,2,908,6,4495,0,1,2,6,b,1048,f,same_color,,0
9,68,1,2,908,6,4495,0,1,2,7,b,i077qa-fn,f,same_color,,0
9,68,1,2,908,6,4495,0,1,2,8,y,i238ta-mn,m,same_sex,,0
9,68,1,2,908,6,4495,0,1,2,9,y,0165,m,same_sex,,0
9,69,1,2,909,4,3174,0,1,2,1,y,0166,m,same_sex,,0
9,69,1,2,909,4,3174,0,1,2,2,b,0436,f,same_color,,0
9,69,1,2,909,4,3174,0,1,2,3,y,1145,m,same_sex,,0
9,69,1,2,909,4,3174,0,1,2,4,b,0130,f,same_color,,0
9,69,1,2,909,4,3174,0,1,2,5,y,0550,m,same_sex,,0
9,69,1,2,909,4,3174,0,1,2,6,y,0069,m,same_sex,,0
9,69,1,2,909,4,3174,0,1,2,7,b,0277,f,same_color,,0
9,69,1,2,909,4,3174,0,1,2,8,b,0996,f,same_color,,0
9,69,1,2,909,4,3174,0,1,2,9,b,1091,m,target,9,1
9,70,1,2,910,5,1306,1,1,2,1,y,i451wa-mg,m,same_sex,,0
9,70,1,2,910,5,1306,1,1,2,2,y,i056qa-mn,m,same_sex,,0
9,70,1,2,910,5,1306,1,1,2,3,b,0346,f,same_color,,0
9,70,1,2,910,5,1306,1,1,2,4,y,0582,m,same_sex,,0
9,70,1,2,910,5,1306,1,1,2,5,b,0616,m,target,5,1
9,70,1,2,910,5,1306,1,1,2,6,b,i404xa-fn,f,same_color,,0
9,70,1,2,910,5,1306,1,1,2,7,b,1155,f,same_color,,0
9,70,1,2,910,5,1306,1,1,2,8,y,1099,m,same_sex,,0
9,70,1,2,910,5,1306,1,1,2,9,b,1208,f,same_color,,0
9,71,1,2,911,2,1524,1,1,2,1,b,i210ua-fn,f,same_color,,0
9,71,1,2,911,2,1524,1,1,2,2,b,1093,m,target,2,1
9,71,1,2,911,2,1524,1,1,2,3,b,i604za-fn,f,same_color,,0
9,71,1,2,911,2,1524,1,1,2,4,y,0692,m,same_sex,,0
9,71,1,2,911,2,1524,1,1,2,5,b,0044,f,same_color,,0
9,71,1,2,911,2,1524,1,1,2,6,b,0072,f,same_color,,0
9,71,1,2,911,2,1524,1,1,2,7,y,1000,m,same_sex,,0
9,71,1,2,911,2,1524,1,1,2,8,y,i256ua-mn,m,same_sex,,0
9,71,1,2,911,2,1524,1,1,2,9,y,i015ra-mn,m,same_sex,,0
9,72,1,2,912,4,2411,0,1,2,1,y,i011qa-mn,m,same_sex,,0
9,72,1,2,912,4,2411,0,1,2,2,y,0624,m,same_sex,,0
9,72,1,2,912,4,2411,0,1,2,3,b,0164,m,target,3,1
9,72,1,2,912,4,2411,0,1,2,4,b,i415xa-fn,f,same_color,,0
9,72,1,2,912,4,2411,0,1,2,5,y,0118,m,same_sex,,0
9,72,1,2,912,4,2411,0,1,2,6,y,1204,m,same_sex,,0
9,72,1,2,912,4,2411,0,1,2,7,b,i613ya-fg,f,same_color,,0
9,72,1,2,912,4,2411,0,1,2,8,b,0209,f,same_color,,0
9,72,1,2,912,4,2411,0,1,2,9,b,i444xa-fn,f,same_color,,0
9,73,1,2,913,1,1748,1,1,2,1,b,0862,m,target,1,1
9,73,1,2,913,1,1748,1,1,2,2,y,0660,m,same_sex,,0
9,73,1,2,913,1,1748,1,1,2,3,b,i303ua-fg,f,same_color,,0
9,73,1,2,913,1,1748,1,1,2,4,y,0004,m,same_sex,,0
9,73,1,2,913,1,1748,1,1,2,5,b,0957,f,same_color,,0
9,73,1,2,913,1,1748,1,1,2,6,b,0377,f,same_color,,0
9,73,1,2,913,1,1748,1,1,2,7,y,0678,m,same_sex,,0
9,73,1,2,913,1,1748,1,1,2,8,y,0640,m,same_sex,,0
9,73,1,2,913,1,1748,1,1,2,9,b,0442,f,same_color,,0
9,74,1,2,914,3,1293,1,1,2,1,y,0230,m,same_sex,,0
9,74,1,2,914,3,1293,1,1,2,2,b,0245,f,same_color,,0
9,74,1,2,914,3,1293,1,1,2,3,b,0959,m,target,3,1
9,74,1,2,914,3,1293,1,1,2,4,b,1138,f,same_color,,0
9,74,1,2,914,3,1293,1,1,2,5,b,i283ta-fn,f,same_color,,0
9,74,1,2,914,3,1293,1,1,2,6,y,1081,m,same_sex,,0
9,74,1,2,914,3,1293,1,1,2,7,b,0555,f,same_color,,0
9,74,1,2,914,3,1293,1,1,2,8,y,1060,m,same_sex,,0
9,74,1,2,914,3,1293,1,1,2,9,y,0363,m,same_sex,,0
9,75,1,2,915,8,993,0,1,2,1,y,0301,m,same_sex,,0
9,75,1,2,915,8,993,0,1,2,2,b,0927,f,same_color,,0
9,75,1,2,915,8,993,0,1,2,3,b,0609,f,same_color,,0
9,75,1,2,915,8,993,0,1,2,4,b,0299,m,target,4,1
9,75,1,2,915,8,993,0,1,2,5,y,i295ua-mg,m,same_sex,,0
9,75,1,2,915,8,993,0,1,2,6,b,0407,f,same_color,,0
9,75,1,2,915,8,993,0,1,2,7,y,0533,m,same_sex,,0
9,75,1,2,915,8,993,0,1,2,8,b,0894,f,same_color,,0
9,75,1,2,915,8,993,0,1,2,9,y,0179,m,same_sex,,0
9,76,1,2,916,2,834,1,1,2,1,y,0892,m,same_sex,,0
9,76,1,2,916,2,834,1,1,2,2,b,0912,m,target,2,1
9,76,1,2,916,2,834,1,1,2,3,b,1094,f,same_color,,0
9,76,1,2,916,2,834,1,1,2,4,y,0752,m,same_sex,,0
9,76,1,2,916,2,834,1,1,2,5,y,0793,m,same_sex,,0
9,76,1,2,916,2,834,1,1,2,6,b,0702,f,same_color,,0
9,76,1,2,916,2,834,1,1,2,7,b,i249ua-fn,f,same_color,,0
9,76,1,2,916,2,834,1,1,2,8,y,0252,m,same_sex,,0
9,76,1,2,916,2,834,1,1,2,9,b,0548,f,same_color,,0
9,77,1,2,917,2,973,1,1,2,1,b,0454,f,same_color,,0
9,77,1,2,917,2,973,1,1,2,2,b,0715,m,target,2,1
9,77,1,2,917,2,973,1,1,2,3,b,1148,f,same_color,,0
9,77,1,2,917,2,973,1,1,2,4,y,0462,m,same_sex,,0
9,77,1,2,917,2,973,1,1,2,5,y,1157,m,same_sex,,0
9,77,1,2,917,2,973,1,1,2,6,b,i207ta-fn,f,same_color,,0
9,77,1,2,917,2,973,1,1,2,7,y,0066,m,same_sex,,0
9,77,1,2,917,2,973,1,1,2,8,y,i602za-mn,m,same_sex,,0
9,77,1,2,917,2,973,1,1,2,9,b,0177,f,same_color,,0
9,78,1,2,918,5,1155,1,1,2,1,b,i067ra-fn,f,same_color,,0
9,78,1,2,918,5,1155,1,1,2,2,b,i262ta-fn,f,same_color,,0
9,78,1,2,918,5,1155,1,1,2,3,y,i423wa-mn,m,same_sex,,0
9,78,1,2,918,5,1155,1,1,2,4,b,0505,f,same_color,,0
9,78,1,2,918,5,1155,1,1,2,5,b,0585,m,target,5,1
9,78,1,2,918,5,1155,1,1,2,6,b,0163,f,same_color,,0
9,78,1,2,918,5,1155,1,1,2,7,y,i060qa-mn,m,same_sex,,0
9,78,1,2,918,5,1155,1,1,2,8,y,0051,m,same_sex,,0
9,78,1,2,918,5,1155,1,1,2,9,y,0832,m,same_sex,,0
9,79,1,2,919,5,1100,1,1,2,1,y,1003,m,same_sex,,0
9,79,1,2,919,5,1100,1,1,2,2,b,0682,f,same_color,,0
9,79,1,2,919,5,1100,1,1,2,3,y,0488,m,same_sex,,0
9,79,1,2,919,5,1100,1,1,2,4,b,i214ua-fn,f,same_color,,0
9,79,1,2,919,5,1100,1,1,2,5,b,1006,m,target,5,1
9,79,1,2,919,5,1100,1,1,2,6,y,0526,m,same_sex,,0
9,79,1,2,919,5,1100,1,1,2,7,b,0239,f,same_color,,0
9,79,1,2,919,5,1100,1,1,2,8,y,i038qa-mn,m,same_sex,,0
9,79,1,2,919,5,1100,1,1,2,9,b,0326,f,same_color,,0
9,80,1,2,920,6,785,1,1,2,1,b,0653,f,same_color,,0
9,80,1,2,920,6,785,1,1,2,2,b,0102,f,same_color,,0
9,80,1,2,920,6,785,1,1,2,3,y,0144,m,same_sex,,0
9,80,1,2,920,6,785,1,1,2,4,y,1088,m,same_sex,,0
9,80,1,2,920,6,785,1,1,2,5,b,i032qa-fn,f,same_color,,0
9,80,1,2,920,6,785,1,1,2,6,b,0156,m,target,6,1
9,80,1,2,920,6,785,1,1,2,7,y,0161,m,same_sex,,0
9,80,1,2,920,6,785,1,1,2,8,b,i023qa-fn,f,same_color,,0
9,80,1,2,920,6,785,1,1,2,9,y,1065,m,same_sex,,0
9,81,1,2,921,2,1578,1,1,2,1,b,0225,f,same_color,,0
9,81,1,2,921,2,1578,1,1,2,2,b,0078,m,target,2,1
9,81,1,2,921,2,1578,1,1,2,3,y,i264ta-mn,m,same_sex,,0
9,81,1,2,921,2,1578,1,1,2,4,b,0084,f,same_color,,0
9,81,1,2,921,2,1578,1,1,2,5,y,0134,m,same_sex,,0
9,81,1,2,921,2,1578,1,1,2,6,y,0561,m,same_sex,,0
9,81,1,2,921,2,1578,1,1,2,7,b,0317,f,same_color,,0
9,81,1,2,921,2,1578,1,1,2,8,b,0723,f,same_color,,0
9,81,1,2,921,2,1578,1,1,2,9,y,0517,m,same_sex,,0
9,82,1,2,922,8,948,1,1,2,1,y,0811,m,same_sex,,0
9,82,1,2,922,8,948,1,1,2,2,y,1005,m,same_sex,,0
9,82,1,2,922,8,948,1,1,2,3,y,0340,m,same_sex,,0
9,82,1,2,922,8,948,1,1,2,4,b,0981,f,same_color,,0
9,82,1,2,922,8,948,1,1,2,5,y,0511,m,same_sex,,0
9,82,1,2,922,8,948,1,1,2,6,b,i021qa-fn,f,same_color,,0
9,82,1,2,922,8,948,1,1,2,7,b,0745,f,same_color,,0
9,82,1,2,922,8,948,1,1,2,8,b,0880,m,target,8,1
9,82,1,2,922,8,948,1,1,2,9,b,i037ra-fn,f,same_color,,0
9,83,1,2,923,9,1147,1,1,2,1,y,0807,m,same_sex,,0
9,83,1,2,923,9,1147,1,1,2,2,y,0685,m,same_sex,,0
9,83,1,2,923,9,1147,1,1,2,3,b,0507,f,same_color,,0
9,83,1,2,923,9,1147,1,1,2,4,y,0917,m,same_sex,,0
9,83,1,2,923,9,1147,1,1,2,5,b,0443,f,same_color,,0
9,83,1,2,923,9,1147,1,1,2,6,y,0473,m,same_sex,,0
9,83,1,2,923,9,1147,1,1,2,7,b,i209ua-fn,f,same_color,,0
9,83,1,2,923,9,1147,1,1,2,8,b,0244,f,same_color,,0
9,83,1,2,923,9,1147,1,1,2,9,b,0649,m,target,9,1
9,84,1,2,924,7,379,1,1,2,1,y,i289ta-mg,m,same_sex,,0
9,84,1,2,924,7,379,1,1,2,2,y,i405xa-fn,m,same_sex,,0
9,84,1,2,924,7,379,1,1,2,3,b,i061ra-fn,f,same_color,,0
9,84,1,2,924,7,379,1,1,2,4,y,i255ua-mn,m,same_sex,,0
