SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT,training
12,2,9,4,1,55.5,1.5,10,1,-45,-45,1,1199.94,0
12,2,9,5,1,55.5,1.5,20,1,45,45,1,1014.19,0
12,2,9,6,1,55.5,1.5,40,1,-45,-45,1,3005.4,0
12,2,9,7,1,55.5,1.5,30,1,45,45,1,2043.39,0
12,2,10,1,2,55.5,1.5,40,0,45,45,1,3016.74,0
12,2,10,2,2,55.5,1.5,40,0,-45,-45,1,876.73,0
12,2,10,3,2,55.5,1.5,40,0,-45,-45,1,2207.07,0
12,2,10,4,2,55.5,1.5,40,0,-45,-45,1,1060.21,0
12,2,10,5,2,92.5,2.5,20,1,45,45,1,6505.09,0
12,2,10,6,2,74,2,10,1,45,45,1,1555.61,0
12,2,10,7,2,55.5,1.5,40,1,45,45,1,1574.17,0
12,2,10,8,2,111,3,30,1,-45,-45,1,2630.6,0
12,2,11,1,2,92.5,2.5,20,0,-45,-45,1,3706.47,0
12,2,11,2,2,92.5,2.5,20,0,-45,-45,1,6106.59,0
12,2,11,3,2,111,3,20,1,-45,-45,1,4815.1,0
12,2,11,4,2,55.5,1.5,40,1,45,-45,0,6682.3,0
12,2,11,5,2,92.5,2.5,30,1,45,45,1,7976.31,0
12,2,11,6,2,74,2,10,1,-45,-45,1,1254.96,0
12,2,12,1,1,111,3,30,0,-45,-45,1,5204.24,0
12,2,12,2,1,111,3,30,0,45,45,1,3491.1,0
12,2,12,3,1,111,3,30,0,-45,-45,1,4164.7,0
12,2,12,4,1,111,3,10,1,-45,-45,1,1627.57,0
12,2,12,5,1,111,3,20,1,45,45,1,1025.66,0
12,2,12,6,1,111,3,40,1,45,45,1,2266.72,0
12,2,12,7,1,111,3,30,1,45,45,1,1078.72,0
12,2,13,1,2,74,2,30,0,-45,-45,1,1679.43,0
12,2,13,2,2,74,2,30,0,-45,-45,1,2804.24,0
12,2,13,3,2,74,2,30,0,45,45,1,4210.21,0
12,2,13,4,2,74,2,30,0,-45,-45,1,5493.61,0
12,2,13,5,2,92.5,2.5,40,1,45,45,1,4003.67,0
12,2,13,6,2,55.5,1.5,30,1,-45,-45,1,4120.41,0
12,2,13,7,2,111,3,10,1,45,45,1,1579.49,0
12,2,13,8,2,74,2,20,1,-45,-45,1,2452.88,0
12,2,14,1,2,74,2,20,0,-45,-45,1,1888.18,0
12,2,14,2,2,74,2,20,0,-45,-45,1,1232.63,0
12,2,14,3,2,92.5,2.5,40,1,-45,-45,1,3636.42,0
12,2,14,4,2,111,3,20,1,45,45,1,1549.57,0
12,2,14,5,2,74,2,10,1,45,45,1,1549.01,0
12,2,14,6,2,55.5,1.5,30,1,45,45,1,908.59,0
12,2,15,1,1,92.5,2.5,40,0,45,-45,0,2263.11,0
12,2,15,2,1,92.5,2.5,40,0,45,45,1,2026.62,0
12,2,15,3,1,92.5,2.5,40,0,45,45,1,914.72,0
12,2,15,4,1,92.5,2.5,40,0,45,45,1,1346.85,0
12,2,15,5,1,92.5,2.5,40,1,45,45,1,1625.64,0
12,2,15,6,1,92.5,2.5,30,1,-45,-45,1,2021.96,0
12,2,15,7,1,92.5,2.5,20,1,45,45,1,3197.23,0
12,2,15,8,1,92.5,2.5,10,1,45,45,1,1405.29,0
12,2,16,1,2,111,3,40,0,45,45,1,1413.35,0
12,2,16,2,2,111,3,40,0,-45,-45,1,1303.36,0
12,2,16,3,2,111,3,40,0,45,45,1,3732.5,0
12,2,16,4,2,92.5,2.5,20,1,45,45,1,5804,0
12,2,16,5,2,74,2,30,1,45,45,1,1386.05,0
12,2,16,6,2,111,3,40,1,45,45,1,4179.88,0
12,2,16,7,2,55.5,1.5,10,1,-45,-45,1,1808.84,0
12,3,17,1,1,74,2,20,0,45,45,1,2028.22,0
12,3,17,2,1,74,2,20,0,-45,-45,1,5951.25,0
12,3,17,3,1,74,2,20,0,45,45,1,3430.05,0
12,3,17,4,1,74,2,20,0,-45,-45,1,1076.04,0
12,3,17,5,1,74,2,20,1,45,45,1,1900.45,0
12,3,17,6,1,74,2,30,1,45,45,1,3187.26,0
12,3,17,7,1,74,2,40,1,-45,-45,1,1947.75,0
12,3,17,8,1,74,2,10,1,45,45,1,2649.46,0
12,3,18,1,2,55.5,1.5,30,0,45,45,1,1633.18,0
12,3,18,2,2,55.5,1.5,30,0,-45,-45,1,1094.81,0
12,3,18,3,2,74,2,40,1,45,45,1,908.04,0
12,3,18,4,2,55.5,1.5,20,1,-45,-45,1,1234.26,0
12,3,18,5,2,92.5,2.5,10,1,-45,45,0,1808.27,0
12,3,18,6,2,111,3,30,1,-45,-45,1,3073.84,0
12,3,19,1,1,111,3,30,0,-45,-45,1,1865.3,0
12,3,19,2,1,111,3,30,0,-45,-45,1,7893.11,0
12,3,19,3,1,111,3,40,1,-45,-45,1,2334.15,0
12,3,19,4,1,111,3,10,1,45,45,1,1002.08,0
12,3,19,5,1,111,3,30,1,-45,-45,1,1418.38,0
12,3,19,6,1,111,3,20,1,-45,-45,1,1980.37,0
12,3,20,1,2,92.5,2.5,30,0,45,45,1,1031.02,0
12,3,20,2,2,92.5,2.5,30,0,45,45,1,2332.05,0
12,3,20,3,2,92.5,2.5,30,0,-45,-45,1,5155.87,0
12,3,20,4,2,55.5,1.5,20,1,-45,-45,1,1540.75,0
12,3,20,5,2,74,2,30,1,-45,-45,1,3599.87,0
12,3,20,6,2,111,3,10,1,-45,-45,1,2899.45,0
12,3,20,7,2,92.5,2.5,40,1,-45,-45,1,6950.45,0
12,3,21,1,1,55.5,1.5,30,0,-45,-45,1,2068.89,0
12,3,21,2,1,55.5,1.5,30,0,45,45,1,1236.73,0
12,3,21,3,1,55.5,1.5,40,1,45,45,1,1072.84,0
12,3,21,4,1,55.5,1.5,30,1,45,45,1,1129.78,0
12,3,21,5,1,55.5,1.5,20,1,-45,45,0,1158.62,0
12,3,21,6,1,55.5,1.5,10,1,-45,-45,1,885.8,0
12,3,22,1,2,74,2,40,0,45,45,1,4830.19,0
12,3,22,2,2,74,2,40,0,45,45,1,2619.56,0
12,3,22,3,2,92.5,2.5,10,1,-45,-45,1,3521.67,0
12,3,22,4,2,55.5,1.5,20,1,-45,-45,1,2310.21,0
12,3,22,5,2,111,3,30,1,45,45,1,4215.45,0
12,3,22,6,2,74,2,40,1,-45,-45,1,2060.3,0
12,3,23,1,1,111,3,10,0,45,45,1,2233.37,0
12,3,23,2,1,111,3,10,0,-45,-45,1,1341.4,0
12,3,23,3,1,111,3,10,0,45,45,1,1128.37,0
12,3,23,4,1,111,3,10,0,-45,-45,1,2698.38,0
12,3,23,5,1,111,3,30,1,-45,-45,1,1941.38,0
12,3,23,6,1,111,3,20,1,-45,-45,1,7195.74,0
12,3,23,7,1,111,3,10,1,45,45,1,1627.98,0
12,3,23,8,1,111,3,40,1,45,45,1,3260.48,0
12,3,24,1,2,111,3,20,0,-45,-45,1,1143.34,0
12,3,24,2,2,111,3,20,0,-45,-45,1,2928.96,0
12,3,24,3,2,55.5,1.5,30,1,-45,-45,1,1372.08,0
12,3,24,4,2,92.5,2.5,40,1,45,45,1,2698.54,0
12,3,24,5,2,74,2,10,1,-45,-45,1,1002.89,0
12,3,24,6,2,111,3,20,1,-45,-45,1,1659.5,0
12,4,25,1,2,92.5,2.5,40,0,-45,-45,1,5031.96,0
12,4,25,2,2,92.5,2.5,40,0,45,45,1,3059.26,0
12,4,25,3,2,55.5,1.5,40,1,-45,-45,1,1360.12,0
12,4,25,4,2,111,3,10,1,45,45,1,890.15,0
12,4,25,5,2,74,2,30,1,45,45,1,1265.53,0
12,4,25,6,2,92.5,2.5,20,1,-45,-45,1,1272.5,0
12,4,26,1,1,74,2,10,0,-45,-45,1,1012.48,0
12,4,26,2,1,74,2,10,0,45,45,1,979.87,0
12,4,26,3,1,74,2,20,1,45,45,1,1403,0
12,4,26,4,1,74,2,30,1,-45,-45,1,1942.28,0
12,4,26,5,1,74,2,40,1,45,45,1,5314.55,0
12,4,26,6,1,74,2,10,1,45,45,1,1289.46,0
12,4,27,1,1,111,3,10,0,45,45,1,2521.34,0
12,4,27,2,1,111,3,10,0,-45,-45,1,1962.16,0
12,4,27,3,1,111,3,10,0,45,45,1,995.34,0
12,4,27,4,1,111,3,10,0,45,45,1,3089.15,0
12,4,27,5,1,111,3,10,1,45,45,1,1309.98,0
12,4,27,6,1,111,3,40,1,-45,-45,1,4038.4,0
12,4,27,7,1,111,3,30,1,-45,-45,1,1709.98,0
12,4,27,8,1,111,3,20,1,45,45,1,3899.77,0
12,4,28,1,2,111,3,10,0,45,45,1,2475.48,0
12,4,28,2,2,111,3,10,0,45,45,1,1085.2,0
12,4,28,3,2,111,3,10,0,45,45,1,731.57,0
12,4,28,4,2,74,2,40,1,-45,-45,1,5255.7,0
12,4,28,5,2,55.5,1.5,10,1,-45,-45,1,932.48,0
12,4,28,6,2,92.5,2.5,30,1,45,45,1,1406.49,0
12,4,28,7,2,111,3,20,1,45,45,1,2397.03,0
12,4,29,1,2,111,3,10,0,-45,-45,1,1791.3,0
12,4,29,2,2,111,3,10,0,45,45,1,1106.92,0
12,4,29,3,2,111,3,10,0,-45,-45,1,1706.15,0
12,4,29,4,2,111,3,10,0,-45,-45,1,1323.74,0
12,4,29,5,2,55.5,1.5,40,1,45,45,1,2682.53,0
12,4,29,6,2,111,3,10,1,45,45,1,2082.35,0
12,4,29,7,2,92.5,2.5,20,1,45,45,1,1650.88,0
12,4,29,8,2,74,2,30,1,45,45,1,997.43,0
12,4,30,1,2,55.5,1.5,30,0,-45,-45,1,1543.45,0
12,4,30,2,2,55.5,1.5,30,0,-45,-45,1,3385.4,0
12,4,30,3,2,55.5,1.5,30,0,45,45,1,812.09,0
12,4,30,4,2,55.5,1.5,30,0,45,45,1,989.61,0
12,4,30,5,2,92.5,2.5,40,1,45,45,1,7695,0
12,4,30,6,2,55.5,1.5,10,1,45,45,1,1062.33,0
12,4,30,7,2,74,2,20,1,-45,-45,1,1204.71,0
12,4,30,8,2,111,3,30,1,-45,-45,1,8863.18,0
12,4,31,1,2,74,2,10,0,-45,-45,1,2515.77,0
12,4,31,2,2,74,2,10,0,45,45,1,3312.79,0
12,4,31,3,2,55.5,1.5,20,1,-45,-45,1,1098.29,0
12,4,31,4,2,74,2,30,1,-45,-45,1,3613.67,0
12,4,31,5,2,92.5,2.5,10,1,-45,-45,1,1387.56,0
12,4,31,6,2,111,3,40,1,-45,-45,1,6651.65,0
12,4,32,1,1,55.5,1.5,20,0,-45,-45,1,1038.59,0
12,4,32,2,1,55.5,1.5,20,0,45,45,1,1315.72,0
12,4,32,3,1,55.5,1.5,20,0,-45,-45,1,1871.67,0
12,4,32,4,1,55.5,1.5,20,0,-45,-45,1,1154.62,0
12,4,32,5,1,55.5,1.5,30,1,45,45,1,1352.37,0
12,4,32,6,1,55.5,1.5,20,1,45,45,1,1480.9,0
12,4,32,7,1,55.5,1.5,10,1,45,45,1,1117.21,0
12,4,32,8,1,55.5,1.5,40,1,45,45,1,808.87,0
12,5,33,1,2,74,2,20,0,45,45,1,1771.88,0
12,5,33,2,2,74,2,20,0,45,45,1,2127.05,0
12,5,33,3,2,92.5,2.5,10,1,-45,-45,1,1141.88,0
12,5,33,4,2,74,2,30,1,-45,-45,1,1482.85,0
12,5,33,5,2,111,3,20,1,45,45,1,1658.14,0
12,5,33,6,2,55.5,1.5,40,1,-45,-45,1,770.94,0
12,5,34,1,1,74,2,10,0,45,45,1,1365.87,0
12,5,34,2,1,74,2,10,0,-45,-45,1,941.43,0
12,5,34,3,1,74,2,10,0,-45,-45,1,1468.56,0
12,5,34,4,1,74,2,10,0,45,45,1,869,0
12,5,34,5,1,74,2,30,1,45,45,1,1273.19,0
12,5,34,6,1,74,2,40,1,45,45,1,3177.53,0
12,5,34,7,1,74,2,20,1,-45,-45,1,1127.68,0
12,5,34,8,1,74,2,10,1,45,45,1,1698.31,0
12,5,35,1,1,111,3,20,0,-45,-45,1,2647.77,0
12,5,35,2,1,111,3,20,0,-45,-45,1,1638.27,0
12,5,35,3,1,111,3,10,1,45,45,1,1192.15,0
12,5,35,4,1,111,3,30,1,45,45,1,993.54,0
12,5,35,5,1,111,3,20,1,-45,-45,1,5048.45,0
12,5,35,6,1,111,3,40,1,45,45,1,1520.5,0
12,5,36,1,1,92.5,2.5,20,0,45,45,1,3647.32,0
12,5,36,2,1,92.5,2.5,20,0,45,45,1,2730.69,0
12,5,36,3,1,92.5,2.5,20,0,45,45,1,2033.9,0
12,5,36,4,1,92.5,2.5,20,0,45,45,1,1318.69,0
12,5,36,5,1,92.5,2.5,20,1,-45,-45,1,3579.33,0
12,5,36,6,1,92.5,2.5,40,1,45,45,1,3105.73,0
12,5,36,7,1,92.5,2.5,10,1,-45,-45,1,939.28,0
12,5,36,8,1,92.5,2.5,30,1,45,45,1,733.29,0
12,5,37,1,1,92.5,2.5,10,0,45,45,1,844.71,0
12,5,37,2,1,92.5,2.5,10,0,-45,-45,1,1551.91,0
12,5,37,3,1,92.5,2.5,10,0,45,45,1,2219.53,0
12,5,37,4,1,92.5,2.5,10,0,-45,-45,1,2330.01,0
12,5,37,5,1,92.5,2.5,30,1,-45,-45,1,1092.26,0
12,5,37,6,1,92.5,2.5,10,1,-45,-45,1,1743.09,0
12,5,37,7,1,92.5,2.5,40,1,45,45,1,1270.85,0
12,5,37,8,1,92.5,2.5,20,1,-45,-45,1,1060.19,0
12,5,38,1,2,74,2,30,0,45,45,1,3223.97,0
12,5,38,2,2,74,2,30,0,-45,-45,1,5703.49,0
12,5,38,3,2,74,2,30,0,-45,45,0,3274.66,0
12,5,38,4,2,55.5,1.5,20,1,-45,-45,1,1642.13,0
12,5,38,5,2,74,2,30,1,-45,-45,1,1512.04,0
12,5,38,6,2,111,3,40,1,-45,-45,1,3040.04,0
12,5,38,7,2,92.5,2.5,10,1,-45,-45,1,1895.33,0
12,5,39,1,1,92.5,2.5,20,0,-45,-45,1,1456.78,0
12,5,39,2,1,92.5,2.5,20,0,-45,-45,1,7630.6,0
12,5,39,3,1,92.5,2.5,30,1,-45,-45,1,2771.76,0
12,5,39,4,1,92.5,2.5,20,1,-45,-45,1,8946.66,0
12,5,39,5,1,92.5,2.5,40,1,45,45,1,2501.87,0
12,5,39,6,1,92.5,2.5,10,1,-45,-45,1,1928.82,0
12,5,40,1,2,111,3,20,0,-45,-45,1,1274.31,0
12,5,40,2,2,111,3,20,0,45,45,1,4092.19,0
12,5,40,3,2,74,2,10,1,45,45,1,1782.83,0
12,5,40,4,2,111,3,40,1,-45,-45,1,6978.2,0
12,5,40,5,2,92.5,2.5,20,1,-45,-45,1,3083.9,0
12,5,40,6,2,55.5,1.5,30,1,45,45,1,2285.67,0
12,6,41,1,2,55.5,1.5,40,0,45,45,1,1553.23,0
12,6,41,2,2,55.5,1.5,40,0,45,45,1,1003.83,0
12,6,41,3,2,74,2,40,1,45,45,1,2461.86,0
12,6,41,4,2,111,3,10,1,45,45,1,933.84,0
12,6,41,5,2,55.5,1.5,30,1,-45,-45,1,1164.41,0
12,6,41,6,2,92.5,2.5,20,1,-45,-45,1,1740.67,0
12,6,42,1,2,55.5,1.5,20,0,-45,-45,1,1780.49,0
12,6,42,2,2,55.5,1.5,20,0,45,45,1,1096.06,0
12,6,42,3,2,55.5,1.5,20,0,-45,-45,1,1254.3,0
12,6,42,4,2,55.5,1.5,20,0,-45,-45,1,1003.12,0
12,6,42,5,2,111,3,40,1,-45,-45,1,1586.86,0
12,6,42,6,2,55.5,1.5,20,1,45,45,1,1320.19,0
12,6,42,7,2,92.5,2.5,30,1,45,45,1,2450.4,0
12,6,42,8,2,74,2,10,1,-45,-45,1,1826.78,0
12,6,43,1,1,74,2,40,0,-45,-45,1,934.85,0
12,6,43,2,1,74,2,40,0,45,45,1,4263.04,0
12,6,43,3,1,74,2,40,0,45,45,1,8952.85,0
12,6,43,4,1,74,2,40,0,-45,-45,1,1418.52,0
12,6,43,5,1,74,2,10,1,-45,-45,1,785.29,0
12,6,43,6,1,74,2,40,1,45,45,1,6497.59,0
12,6,43,7,1,74,2,20,1,-45,-45,1,4137.93,0
12,6,43,8,1,74,2,30,1,-45,-45,1,1804.76,0
12,6,44,1,1,74,2,30,0,-45,-45,1,6123.97,0
12,6,44,2,1,74,2,30,0,-45,-45,1,1698.29,0
12,6,44,3,1,74,2,30,1,45,45,1,4216.61,0
12,6,44,4,1,74,2,10,1,-45,-45,1,966.5,0
12,6,44,5,1,74,2,20,1,-45,-45,1,1220.35,0
12,6,44,6,1,74,2,40,1,-45,-45,1,1384.99,0
12,6,45,1,1,55.5,1.5,10,0,-45,-45,1,993.99,0
12,6,45,2,1,55.5,1.5,10,0,45,45,1,938.48,0
12,6,45,3,1,55.5,1.5,40,1,45,45,1,1407.93,0
12,6,45,4,1,55.5,1.5,10,1,-45,-45,1,1030.63,0
12,6,45,5,1,55.5,1.5,30,1,45,45,1,1191.21,0
12,6,45,6,1,55.5,1.5,20,1,45,45,1,1694.09,0
12,6,46,1,1,55.5,1.5,40,0,45,45,1,1423.52,0
12,6,46,2,1,55.5,1.5,40,0,45,45,1,1446.62,0
12,6,46,3,1,55.5,1.5,30,1,-45,-45,1,1460.69,0
12,6,46,4,1,55.5,1.5,20,1,-45,-45,1,1625.11,0
12,6,46,5,1,55.5,1.5,40,1,-45,-45,1,1198.53,0
12,6,46,6,1,55.5,1.5,10,1,45,45,1,1203.86,0
12,6,47,1,1,111,3,40,0,45,45,1,9073.28,0
12,6,47,2,1,111,3,40,0,45,45,1,2190.93,0
12,6,47,3,1,111,3,40,0,45,45,1,1440.77,0
12,6,47,4,1,111,3,10,1,45,45,1,1904.69,0
12,6,47,5,1,111,3,20,1,-45,-45,1,3018.76,0
12,6,47,6,1,111,3,40,1,45,45,1,3577.23,0
12,6,47,7,1,111,3,30,1,-45,-45,1,1653.74,0
12,6,48,1,1,92.5,2.5,30,0,-45,-45,1,3494.63,0
12,6,48,2,1,92.5,2.5,30,0,-45,-45,1,1276.69,0
12,6,48,3,1,92.5,2.5,20,1,45,45,1,3476.22,0
12,6,48,4,1,92.5,2.5,40,1,45,45,1,2020.56,0
12,6,48,5,1,92.5,2.5,30,1,-45,-45,1,8509.35,0
12,6,48,6,1,92.5,2.5,10,1,45,45,1,2068.26,0
12,7,49,1,1,92.5,2.5,40,0,45,45,1,1583,0
12,7,49,2,1,92.5,2.5,40,0,45,45,1,781.64,0
12,7,49,3,1,92.5,2.5,40,0,-45,-45,1,3388.53,0
12,7,49,4,1,92.5,2.5,10,1,45,45,1,2301.55,0
12,7,49,5,1,92.5,2.5,20,1,-45,-45,1,2976.82,0
12,7,49,6,1,92.5,2.5,40,1,45,45,1,11205.09,0
12,7,49,7,1,92.5,2.5,30,1,-45,-45,1,6425.74,0
12,7,50,1,2,111,3,30,0,-45,-45,1,2133.93,0
12,7,50,2,2,111,3,30,0,-45,-45,1,2593.63,0
12,7,50,3,2,74,2,20,1,45,45,1,1159.74,0
12,7,50,4,2,111,3,40,1,-45,-45,1,1350.24,0
12,7,50,5,2,92.5,2.5,30,1,-45,-45,1,5231.38,0
12,7,50,6,2,55.5,1.5,10,1,-45,-45,1,1206.91,0
12,7,51,1,1,92.5,2.5,30,0,-45,-45,1,2646.81,0
12,7,51,2,1,92.5,2.5,30,0,-45,-45,1,2881.17,0
12,7,51,3,1,92.5,2.5,30,0,45,45,1,1682.39,0
12,7,51,4,1,92.5,2.5,30,0,-45,-45,1,889.31,0
12,7,51,5,1,92.5,2.5,10,1,-45,-45,1,2057.83,0
12,7,51,6,1,92.5,2.5,20,1,45,45,1,1502.65,0
12,7,51,7,1,92.5,2.5,40,1,-45,-45,1,2059.87,0
12,7,51,8,1,92.5,2.5,30,1,-45,-45,1,879.36,0
12,7,52,1,2,55.5,1.5,20,0,-45,-45,1,1042.53,0
12,7,52,2,2,55.5,1.5,20,0,-45,-45,1,1958.88,0
12,7,52,3,2,55.5,1.5,20,0,45,45,1,783.38,0
12,7,52,4,2,55.5,1.5,20,0,45,45,1,1791.35,0
12,7,52,5,2,74,2,20,1,45,45,1,949.02,0
12,7,52,6,2,55.5,1.5,40,1,45,45,1,748.26,0
12,7,52,7,2,111,3,30,1,-45,-45,1,5751.94,0
12,7,52,8,2,92.5,2.5,10,1,45,45,1,1341.98,0
12,7,53,1,1,55.5,1.5,30,0,45,45,1,3313.01,0
12,7,53,2,1,55.5,1.5,30,0,45,45,1,981.22,0
12,7,53,3,1,55.5,1.5,30,0,45,45,1,1283.23,0
12,7,53,4,1,55.5,1.5,10,1,-45,-45,1,950.16,0
12,7,53,5,1,55.5,1.5,40,1,45,45,1,1276.15,0
12,7,53,6,1,55.5,1.5,20,1,-45,-45,1,1354.08,0
12,7,53,7,1,55.5,1.5,30,1,45,45,1,1146.26,0
12,7,54,1,2,74,2,10,0,45,45,1,1719.76,0
12,7,54,2,2,74,2,10,0,45,45,1,2080.22,0
12,7,54,3,2,74,2,10,0,45,45,1,906.37,0
12,7,54,4,2,92.5,2.5,30,1,-45,-45,1,1834.12,0
12,7,54,5,2,74,2,10,1,45,45,1,1443.57,0
12,7,54,6,2,55.5,1.5,20,1,-45,-45,1,1413.27,0
12,7,54,7,2,111,3,40,1,-45,-45,1,2219.46,0
12,7,55,1,1,55.5,1.5,40,0,45,45,1,3616.71,0
12,7,55,2,1,55.5,1.5,40,0,-45,-45,1,1112.04,0
12,7,55,3,1,55.5,1.5,20,1,-45,-45,1,1556.96,0
12,7,55,4,1,55.5,1.5,10,1,45,45,1,932.96,0
12,7,55,5,1,55.5,1.5,30,1,45,45,1,1189.77,0
12,7,55,6,1,55.5,1.5,40,1,45,45,1,1570.4,0
12,7,56,1,2,111,3,40,0,-45,-45,1,1416.98,0
12,7,56,2,2,111,3,40,0,-45,-45,1,1565.87,0
12,7,56,3,2,111,3,40,0,45,45,1,2134.23,0
12,7,56,4,2,74,2,30,1,45,45,1,2536.84,0
12,7,56,5,2,111,3,10,1,45,45,1,992.85,0
12,7,56,6,2,92.5,2.5,40,1,45,45,1,1144.1,0
12,7,56,7,2,55.5,1.5,20,1,45,45,1,735.46,0
12,8,57,1,1,111,3,20,0,-45,-45,1,1557.51,0
12,8,57,2,1,111,3,20,0,-45,-45,1,1583.24,0
12,8,57,3,1,111,3,30,1,45,45,1,1354.79,0
12,8,57,4,1,111,3,10,1,45,45,1,1541.4,0
12,8,57,5,1,111,3,40,1,45,45,1,1431.62,0
12,8,57,6,1,111,3,20,1,-45,-45,1,1188.36,0
12,8,58,1,2,55.5,1.5,10,0,45,45,1,1012.68,0
12,8,58,2,2,55.5,1.5,10,0,45,45,1,1038.92,0
12,8,58,3,2,55.5,1.5,10,0,45,45,1,917.26,0
12,8,58,4,2,92.5,2.5,30,1,45,45,1,1038.33,0
12,8,58,5,2,74,2,40,1,-45,-45,1,1547.11,0
12,8,58,6,2,111,3,20,1,-45,-45,1,2731.79,0
12,8,58,7,2,55.5,1.5,10,1,45,45,1,1464.51,0
12,8,59,1,1,74,2,40,0,-45,-45,1,11872.91,0
12,8,59,2,1,74,2,40,0,-45,-45,1,3207.42,0
12,8,59,3,1,74,2,40,0,-45,-45,1,3883.61,0
12,8,59,4,1,74,2,40,0,-45,-45,1,808.73,0
12,8,59,5,1,74,2,20,1,-45,-45,1,1845.09,0
12,8,59,6,1,74,2,40,1,-45,-45,1,1145.74,0
12,8,59,7,1,74,2,30,1,45,45,1,1018.12,0
12,8,59,8,1,74,2,10,1,45,45,1,1881.09,0
12,8,60,1,2,92.5,2.5,20,0,45,45,1,3692.01,0
12,8,60,2,2,92.5,2.5,20,0,45,45,1,1663.68,0
12,8,60,3,2,92.5,2.5,20,0,-45,-45,1,2017.79,0
12,8,60,4,2,55.5,1.5,20,1,45,45,1,1956.18,0
12,8,60,5,2,92.5,2.5,10,1,45,45,1,1540.17,0
12,8,60,6,2,111,3,40,1,-45,-45,1,1459.62,0
12,8,60,7,2,74,2,30,1,-45,-45,1,1205.35,0
12,8,61,1,1,74,2,20,0,-45,-45,1,3646.04,0
12,8,61,2,1,74,2,20,0,-45,-45,1,1650.84,0
12,8,61,3,1,74,2,20,0,-45,-45,1,1185.11,0
12,8,61,4,1,74,2,20,1,45,45,1,4551.53,0
12,8,61,5,1,74,2,40,1,45,45,1,3212.77,0
12,8,61,6,1,74,2,10,1,45,45,1,1078.9,0
12,8,61,7,1,74,2,30,1,-45,-45,1,3414.64,0
12,8,62,1,2,55.5,1.5,10,0,-45,-45,1,942.64,0
12,8,62,2,2,55.5,1.5,10,0,45,45,1,698.05,0
12,8,62,3,2,55.5,1.5,10,0,-45,-45,1,940.31,0
12,8,62,4,2,74,2,20,1,-45,-45,1,6709.59,0
12,8,62,5,2,111,3,10,1,45,45,1,1065.2,0
12,8,62,6,2,55.5,1.5,40,1,-45,-45,1,2844.33,0
12,8,62,7,2,92.5,2.5,30,1,-45,-45,1,4223.99,0
12,8,63,1,1,55.5,1.5,20,0,45,45,1,1333.78,0
12,8,63,2,1,55.5,1.5,20,0,45,45,1,1304.49,0
12,8,63,3,1,55.5,1.5,20,0,-45,-45,1,3572.63,0
12,8,63,4,1,55.5,1.5,20,0,45,45,1,856.05,0
12,8,63,5,1,55.5,1.5,20,1,45,45,1,1118.37,0
12,8,63,6,1,55.5,1.5,30,1,-45,-45,1,4641.14,0
12,8,63,7,1,55.5,1.5,40,1,45,45,1,2318.57,0
12,8,63,8,1,55.5,1.5,10,1,-45,-45,1,3000.88,0
12,8,64,1,1,111,3,40,0,45,45,1,968.29,0
12,8,64,2,1,111,3,40,0,45,45,1,837.25,0
12,8,64,3,1,111,3,30,1,45,45,1,1282.73,0
12,8,64,4,1,111,3,20,1,-45,-45,1,1737.38,0
12,8,64,5,1,111,3,10,1,45,45,1,670.06,0
12,8,64,6,1,111,3,40,1,45,45,1,1060.87,0
12,9,65,1,2,92.5,2.5,10,0,45,45,1,1293.91,0
12,9,65,2,2,92.5,2.5,10,0,-45,-45,1,1932.87,0
12,9,65,3,2,92.5,2.5,10,0,45,45,1,1282.36,0
12,9,65,4,2,55.5,1.5,40,1,45,45,1,1698.49,0
12,9,65,5,2,92.5,2.5,20,1,45,45,1,1392.4,0
12,9,65,6,2,111,3,30,1,45,45,1,1709.67,0
12,9,65,7,2,74,2,10,1,45,45,1,1873.88,0
12,9,66,1,2,92.5,2.5,40,0,-45,-45,1,2939.99,0
12,9,66,2,2,92.5,2.5,40,0,45,45,1,1203.09,0
12,9,66,3,2,92.5,2.5,40,0,45,45,1,807.72,0
12,9,66,4,2,111,3,20,1,45,45,1,3222.17,0
12,9,66,5,2,55.5,1.5,40,1,45,45,1,2182.05,0
12,9,66,6,2,92.5,2.5,30,1,45,45,1,5219.68,0
12,9,66,7,2,74,2,10,1,-45,-45,1,2192.92,0
12,9,67,1,1,92.5,2.5,10,0,-45,-45,1,2683.83,0
12,9,67,2,1,92.5,2.5,10,0,-45,-45,1,2988.77,0
12,9,67,3,1,92.5,2.5,20,1,-45,-45,1,3293.16,0
12,9,67,4,1,92.5,2.5,10,1,-45,-45,1,2568.8,0
12,9,67,5,1,92.5,2.5,40,1,-45,-45,1,1336.81,0
12,9,67,6,1,92.5,2.5,30,1,-45,-45,1,887.85,0
12,9,68,1,2,92.5,2.5,10,0,-45,-45,1,2230.33,0
12,9,68,2,2,92.5,2.5,10,0,45,45,1,1581.14,0
12,9,68,3,2,92.5,2.5,10,0,45,45,1,1632.28,0
12,9,68,4,2,55.5,1.5,20,1,-45,-45,1,1138.31,0
12,9,68,5,2,92.5,2.5,30,1,-45,-45,1,2377.94,0
12,9,68,6,2,74,2,10,1,45,45,1,1296.17,0
